time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.823197,5.1723,0.2,1,1,-0.179218,-0.179218,-0.134274,-0.206352
0.827346,5.19837,0.2,1,1,-0.176844,-0.176844,-0.134656,-0.0793686
0.829623,5.21268,0.2,1,1,-0.175489,-0.175489,-0.134656,-0.0476227
0.835782,5.25138,0.2,1,1,-0.171646,-0.171646,-0.135037,-0.0476227
0.839189,5.27278,0.2,1,1,-0.169409,-0.169409,-0.135037,-0.0158768
0.842383,5.29285,0.2,1,1,-0.167242,-0.167242,-0.135419,-0.0158768
0.847268,5.32354,0.2,1,1,-0.163798,-0.163798,-0.135419,-0.0158768
0.851111,5.34769,0.2,1,1,-0.160979,-0.160979,-0.135419,0.0158768
0.855942,5.37804,0.2,1,1,-0.157302,-0.157302,-0.135419,0.0158768
0.857595,5.38843,0.2,1,1,-0.156011,-0.156011,-0.135419,0.0158768
0.863153,5.42335,0.2,1,1,-0.151547,-0.151547,-0.135419,0.0158768
0.867272,5.44923,0.2,1,1,-0.148119,-0.148119,-0.135419,0.0158768
0.872984,5.48512,0.2,1,1,-0.143202,-0.143202,-0.135419,0.0158768
0.873696,5.48959,0.2,1,1,-0.142575,-0.142575,-0.135037,0.0476227
0.880465,5.53212,0.2,1,1,-0.136483,-0.136483,-0.135037,0.0476227
0.882457,5.54464,0.2,1,1,-0.134643,-0.134643,-0.134656,0.0476227
0.88727,5.57488,0.2,1,1,-0.130109,-0.130109,-0.134656,0.0476227
0.891151,5.59927,0.2,1,1,-0.126367,-0.126367,-0.134656,0.0158768
0.895297,5.62531,0.2,1,1,-0.122287,-0.122287,-0.134656,0.0476227
0.899195,5.64981,0.2,1,1,-0.118374,-0.118374,-0.134274,0.0793686
0.902495,5.67054,0.2,1,1,-0.115006,-0.115006,-0.134274,0.0476227
0.907423,5.70151,0.2,1,1,-0.109886,-0.109886,-0.134274,0.0158768
0.912099,5.73089,0.2,1,1,-0.104929,-0.104929,-0.134274,0.0158768
0.915902,5.75478,0.2,1,1,-0.100831,-0.100831,-0.134274,0.0476227
0.917646,5.76574,0.2,1,1,-0.098932,-0.098932,-0.133893,0.0476227
0.92328,5.80114,0.2,1,1,-0.0927184,-0.0927184,-0.133893,0.0476227
0.927396,5.827,0.2,1,1,-0.0881056,-0.0881056,-0.133511,0.0476227
0.929624,5.841,0.2,1,1,-0.0855831,-0.0855831,-0.13313,0.0793686
0.93572,5.8793,0.2,1,1,-0.0785985,-0.0785985,-0.132749,0.0476227
0.940975,5.91232,0.2,1,1,-0.0724839,-0.0724839,-0.132367,0.0793686
0.941687,5.9168,0.2,1,1,-0.0716492,-0.0716492,-0.131986,0.14286
0.947354,5.9524,0.2,1,1,-0.0649565,-0.0649565,-0.131604,0.174606
0.952058,5.98196,0.2,1,1,-0.0593389,-0.0593389,-0.130078,0.238098
0.955246,6.00199,0.2,1,1,-0.0555011,-0.0555011,-0.128171,0.365082
0.957612,6.01685,0.2,1,1,-0.0526388,-0.0526388,-0.126264,0.46032
0.963261,6.05235,0.2,1,1,-0.045759,-0.045759,-0.123975,0.523811
0.967309,6.07778,0.2,1,1,-0.0407924,-0.0407924,-0.121686,0.587303
0.971243,6.1025,0.2,1,1,-0.0359402,-0.0359402,-0.119779,0.587303
0.975589,6.1298,0.2,1,1,-0.0305561,-0.0305561,-0.117108,0.619049
0.98027,6.15922,0.2,1,1,-0.0247298,-0.0247298,-0.114438,0.682541
0.981641,6.16783,0.2,1,1,-0.0230191,-0.0230191,-0.111005,0.746033
0.988697,6.21217,0.2,1,1,-0.014192,-0.014192,-0.108334,0.746033
0.990476,6.22335,0.2,1,1,-0.0119607,-0.0119607,-0.104901,0.777779
0.995952,6.25775,0.2,1,1,-0.00508693,-0.00508693,-0.101468,0.904762
0.999136,6.27776,0.2,1,1,-0.00108511,-0.00108511,-0.0972718,0.968254
1.00509,12.6304,0.2,2,1,0.012796,0.012796,-0.0946016,0.873016
1.00582,12.6395,0.2,2,1,0.01462,0.01462,-0.0911674,0.746033
1.01188,12.7156,0.2,2,1,0.0297427,0.0297427,-0.0877341,0.809525
1.01362,12.7375,0.2,2,1,0.0340531,0.0340531,-0.0839194,0.904762
1.02033,12.8218,0.2,2,1,0.0505377,0.0505377,-0.0812492,0.84127
1.02162,12.838,0.2,2,1,0.0536632,0.0536632,-0.0785789,0.714287
1.02818,12.9205,0.2,2,1,0.069364,0.069364,-0.0755271,0.714287
1.03118,12.9582,0.2,2,1,0.0763678,0.0763678,-0.0724754,0.809525
1.03534,13.0105,0.2,2,1,0.0859316,0.0859316,-0.0682792,0.904762
1.04022,13.0718,0.2,2,1,0.0968386,0.0968386,-0.0656089,0.936508
1.0416,13.0891,0.2,2,1,0.0998545,0.0998545,-0.0610313,0.936508
1.04889,13.1807,0.2,2,1,0.115287,0.115287,-0.0553092,1.15873
1.05042,13.2,0.2,2,1,0.118418,0.118418,-0.0503501,1.34921
1.05585,13.2683,0.2,2,1,0.129131,0.129131,-0.0457725,1.22222
1.05839,13.3001,0.2,2,1,0.133926,0.133926,-0.0400504,1.25397
