time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.799689,5.0246,0.5,1,0,-0.475829,-0.475829,-0.470202,0.200411
0.803648,5.04947,0.5,1,0,-0.471862,-0.471862,-0.469238,0.279167
0.807805,5.07559,0.5,1,0,-0.467382,-0.467382,-0.468033,0.357094
0.811873,5.10115,0.5,1,0,-0.46269,-0.46269,-0.466348,0.44522
0.815642,5.12483,0.5,1,0,-0.458072,-0.458072,-0.464414,0.52758
0.819638,5.14994,0.5,1,0,-0.452896,-0.452896,-0.462109,0.605405
0.824176,5.17845,0.5,1,0,-0.446673,-0.446673,-0.45949,0.683044
0.827659,5.20033,0.5,1,0,-0.441649,-0.441649,-0.456533,0.771551
0.831643,5.22537,0.5,1,0,-0.435644,-0.435644,-0.453598,0.839842
0.835649,5.25054,0.5,1,0,-0.42933,-0.42933,-0.450216,0.917126
0.839642,5.27563,0.5,1,0,-0.422765,-0.422765,-0.446537,0.995439
0.843662,5.30088,0.5,1,0,-0.415888,-0.415888,-0.441162,1.07409
0.847649,5.32593,0.5,1,0,-0.408806,-0.408806,-0.436928,1.13166
0.851673,5.35122,0.5,1,0,-0.401396,-0.401396,-0.432331,1.19956
0.855652,5.37622,0.5,1,0,-0.39382,-0.39382,-0.427076,1.27155
0.859798,5.40227,0.5,1,0,-0.38566,-0.38566,-0.422067,1.33834
0.864137,5.42954,0.5,1,0,-0.376842,-0.376842,-0.416356,1.41465
0.868169,5.45487,0.5,1,0,-0.368398,-0.368398,-0.41062,1.49489
0.871657,5.47678,0.5,1,0,-0.360901,-0.360901,-0.404422,1.57074
0.876115,5.50479,0.5,1,0,-0.351068,-0.351068,-0.398621,1.62553
0.880598,5.53296,0.5,1,0,-0.340901,-0.340901,-0.388909,1.68255
0.884218,5.55571,0.5,1,0,-0.332494,-0.332494,-0.38461,1.73979
0.887609,5.57701,0.5,1,0,-0.324463,-0.324463,-0.378177,1.81706
0.891732,5.60292,0.5,1,0,-0.314501,-0.314501,-0.370325,1.88209
0.895744,5.62813,0.5,1,0,-0.304603,-0.304603,-0.362212,1.94168
0.899778,5.65347,0.5,1,0,-0.294457,-0.294457,-0.354263,1.99602
0.903897,5.67935,0.5,1,0,-0.283902,-0.283902,-0.34609,2.05236
0.907739,5.70349,0.5,1,0,-0.273884,-0.273884,-0.337471,2.11124
0.91213,5.73108,0.5,1,0,-0.262241,-0.262241,-0.328855,2.15856
0.916216,5.75676,0.5,1,0,-0.251224,-0.251224,-0.320007,2.22405
0.920138,5.7814,0.5,1,0,-0.240496,-0.240496,-0.310677,2.28347
0.92374,5.80403,0.5,1,0,-0.230516,-0.230516,-0.301134,2.32956
0.927718,5.82903,0.5,1,0,-0.219354,-0.219354,-0.291449,2.35516
0.931787,5.85459,0.5,1,0,-0.207795,-0.207795,-0.281165,2.38379
0.935705,5.87921,0.5,1,0,-0.19654,-0.19654,-0.274389,2.43273
0.939711,5.90438,0.5,1,0,-0.184907,-0.184907,-0.26418,2.50399
0.943704,5.92947,0.5,1,0,-0.173193,-0.173193,-0.253706,2.55802
0.948258,5.95808,0.5,1,0,-0.159705,-0.159705,-0.239683,2.56632
0.951648,5.97938,0.5,1,0,-0.149577,-0.149577,-0.232401,2.61087
0.955885,6.006,0.5,1,0,-0.136824,-0.136824,-0.221777,2.65609
0.96017,6.03292,0.5,1,0,-0.123829,-0.123829,-0.211229,2.70827
0.963655,6.05482,0.5,1,0,-0.113191,-0.113191,-0.19991,2.76316
0.967744,6.08051,0.5,1,0,-0.100644,-0.100644,-0.188188,2.77242
0.971733,6.10558,0.5,1,0,-0.0883382,-0.0883382,-0.177251,2.79455
0.975697,6.13049,0.5,1,0,-0.0760526,-0.0760526,-0.165367,2.81611
0.979747,6.15593,0.5,1,0,-0.0634552,-0.0634552,-0.155397,2.84528
0.983688,6.18069,0.5,1,0,-0.0511573,-0.0511573,-0.141255,2.86182
0.987646,6.20556,0.5,1,0,-0.0387713,-0.0387713,-0.133173,2.88749
0.991643,6.23068,0.5,1,0,-0.0262414,-0.0262414,-0.12113,2.9351
0.995902,6.25744,0.5,1,0,-0.0128722,-0.0128722,-0.105996,2.93083
0.999945,6.28284,0.5,1,0,-0.000172332,-0.000172332,-0.0935976,2.92687
