time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.599924,3.76943,0.5,1,2,-0.2937,-0.2937,-0.19306,-2.92208
0.603984,3.79494,0.5,1,2,-0.303924,-0.303924,-0.207894,-2.88284
0.608007,3.82022,0.5,1,2,-0.313863,-0.313863,-0.219078,-2.84658
0.611882,3.84457,0.5,1,2,-0.323245,-0.323245,-0.229841,-2.81199
0.61587,3.86962,0.5,1,2,-0.3327,-0.3327,-0.241026,-2.77386
0.61987,3.89476,0.5,1,2,-0.341975,-0.341975,-0.251234,-2.73868
0.623868,3.91988,0.5,1,2,-0.35103,-0.35103,-0.262395,-2.69891
0.628006,3.94588,0.5,1,2,-0.360167,-0.360167,-0.272322,-2.6623
0.632054,3.97131,0.5,1,2,-0.368871,-0.368871,-0.284999,-2.61074
0.635988,3.99603,0.5,1,2,-0.377101,-0.377101,-0.294331,-2.56946
0.63994,4.02086,0.5,1,2,-0.385137,-0.385137,-0.304779,-2.52163
0.644064,4.04677,0.5,1,2,-0.393268,-0.393268,-0.315518,-2.46739
0.647972,4.07133,0.5,1,2,-0.400732,-0.400732,-0.322628,-2.43341
0.651966,4.09643,0.5,1,2,-0.408109,-0.408109,-0.334186,-2.37494
0.656017,4.12187,0.5,1,2,-0.415327,-0.415327,-0.34289,-2.32627
0.659937,4.14651,0.5,1,2,-0.422059,-0.422059,-0.351643,-2.27696
0.663957,4.17177,0.5,1,2,-0.428694,-0.428694,-0.360429,-2.22496
0.668027,4.19733,0.5,1,2,-0.435133,-0.435133,-0.370525,-2.15927
0.671994,4.22227,0.5,1,2,-0.441137,-0.441137,-0.379049,-2.09904
0.675984,4.24734,0.5,1,2,-0.446899,-0.446899,-0.387124,-2.03928
0.680008,4.27262,0.5,1,2,-0.452424,-0.452424,-0.394965,-1.97891
0.683984,4.2976,0.5,1,2,-0.4576,-0.4576,-0.40276,-1.91614
0.688058,4.3232,0.5,1,2,-0.462608,-0.462608,-0.410116,-1.85382
0.691995,4.34793,0.5,1,2,-0.467159,-0.467159,-0.417586,-1.78736
0.69596,4.37285,0.5,1,2,-0.471454,-0.471454,-0.424261,-1.72452
0.699924,4.39775,0.5,1,2,-0.475454,-0.475454,-0.430531,-1.66315
0.703959,4.42311,0.5,1,2,-0.479224,-0.479224,-0.438322,-1.58028
0.70807,4.44894,0.5,1,2,-0.482748,-0.482748,-0.444803,-1.50483
0.712017,4.47374,0.5,1,2,-0.485829,-0.485829,-0.449093,-1.45389
0.715939,4.49838,0.5,1,2,-0.488593,-0.488593,-0.455865,-1.36749
0.72001,4.52396,0.5,1,2,-0.49115,-0.49115,-0.4608,-1.30017
0.724008,4.54908,0.5,1,2,-0.493347,-0.493347,-0.465732,-1.2292
0.728018,4.57427,0.5,1,2,-0.495238,-0.495238,-0.470732,-1.15173
0.731897,4.59865,0.5,1,2,-0.496769,-0.496769,-0.475189,-1.077
0.736091,4.625,0.5,1,2,-0.498092,-0.498092,-0.479344,-1.00143
0.740149,4.65049,0.5,1,2,-0.499042,-0.499042,-0.483196,-0.925554
0.743911,4.67413,0.5,1,2,-0.499634,-0.499634,-0.486658,-0.851086
0.747839,4.69881,0.5,1,2,-0.499954,-0.499954,-0.489983,-0.772075
0.752213,4.72629,0.5,1,2,-0.499952,-0.499952,-0.493051,-0.690628
0.756011,4.75015,0.5,1,2,-0.499643,-0.499643,-0.495715,-0.610752
0.759962,4.77498,0.5,1,2,-0.499021,-0.499021,-0.497783,-0.540327
0.763992,4.8003,0.5,1,2,-0.498069,-0.498069,-0.499735,-0.463625
0.768004,4.82551,0.5,1,2,-0.496804,-0.496804,-0.50131,-0.39035
0.771899,4.84998,0.5,1,2,-0.495274,-0.495274,-0.502948,-0.295469
0.776024,4.8759,0.5,1,2,-0.493331,-0.493331,-0.504009,-0.213345
0.779899,4.90025,0.5,1,2,-0.491203,-0.491203,-0.504677,-0.143289
0.783949,4.92569,0.5,1,2,-0.488668,-0.488668,-0.505114,-0.0735262
0.788006,4.95119,0.5,1,2,-0.485811,-0.485811,-0.505249,-0.0218147
0.792023,4.97643,0.5,1,2,-0.482672,-0.482672,-0.505179,0.0526852
0.79602,5.00154,0.5,1,2,-0.479243,-0.479243,-0.504755,0.135446
0.800014,5.02664,0.5,1,2,-0.475515,-0.475515,-0.50401,0.214622
0.803976,5.05153,0.5,1,2,-0.47152,-0.47152,-0.502932,0.294097
